Region Name,Region N,Season Name,Season N,TH,hits,misses,false alarms,correct negatives,POD,FAR,CSI,ETS
Pacific,2,SON,2,1.500000,2,1,231,5449684,0.666667,0.991416,0.008547,0.008546
Pacific,2,SON,2,2.000000,2,1,174,5449684,0.666667,0.988636,0.011299,0.011299
Pacific,2,SON,2,2.500000,2,1,160,5449684,0.666667,0.987654,0.012270,0.012269
Pacific,2,SON,2,5.000000,2,1,112,5449684,0.666667,0.982456,0.017391,0.017391
Pacific,2,SON,2,7.500000,2,1,94,5449684,0.666667,0.979167,0.020619,0.020618
Pacific,2,SON,2,10.000000,2,1,86,5449684,0.666667,0.977273,0.022472,0.022471
Pacific,2,SON,2,15.000000,2,1,79,5449684,0.666667,0.975309,0.024390,0.024390
Pacific,2,SON,2,25.000000,0,3,60,5449684,0.000000,1.000000,0.000000,-0.000001
Pacific,2,SON,2,30.000000,0,3,58,5449684,0.000000,1.000000,0.000000,-0.000001
Pacific,2,SON,2,40.000000,0,3,46,5449684,0.000000,1.000000,0.000000,-0.000001
Pacific,2,SON,2,50.000000,0,3,43,5449684,0.000000,1.000000,0.000000,-0.000001
Pacific,2,SON,2,75.000000,0,3,39,5449684,0.000000,1.000000,0.000000,-0.000001
Pacific,2,SON,2,100.000000,0,3,31,5449684,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,1.000000,0,4,295,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,1.500000,0,4,194,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,2.000000,0,4,145,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,2.500000,0,4,135,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,5.000000,0,4,93,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,7.500000,0,4,78,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,10.000000,0,4,63,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,15.000000,0,4,53,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,25.000000,0,4,39,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,30.000000,0,4,36,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,40.000000,0,4,30,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,50.000000,0,4,28,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,75.000000,0,4,23,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,DJF,3,100.000000,0,4,19,5520015,0.000000,1.000000,0.000000,-0.000001
Pacific,2,MAM,4,1.000000,5,3,586,5590026,0.625000,0.991540,0.008418,0.008416
Pacific,2,MAM,4,1.500000,5,3,414,5590026,0.625000,0.988067,0.011848,0.011847
Pacific,2,MAM,4,2.000000,5,3,299,5590026,0.625000,0.983553,0.016287,0.016285
Pacific,2,MAM,4,2.500000,5,3,273,5590026,0.625000,0.982014,0.017794,0.017792
Pacific,2,MAM,4,5.000000,5,3,189,5590026,0.625000,0.974227,0.025381,0.025379
Pacific,2,MAM,4,7.500000,5,3,159,5590026,0.625000,0.969512,0.029940,0.029939
Pacific,2,MAM,4,10.000000,4,4,128,5590026,0.500000,0.969697,0.029412,0.029410
Pacific,2,MAM,4,15.000000,3,5,105,5590026,0.375000,0.972222,0.026549,0.026547
Pacific,2,MAM,4,25.000000,3,5,78,5590026,0.375000,0.962963,0.034884,0.034882
Pacific,2,MAM,4,30.000000,3,5,72,5590026,0.375000,0.960000,0.037500,0.037499
Pacific,2,MAM,4,40.000000,3,5,61,5590026,0.375000,0.953125,0.043478,0.043477
Pacific,2,MAM,4,50.000000,3,5,54,5590026,0.375000,0.947368,0.048387,0.048386
Pacific,2,MAM,4,75.000000,3,5,42,5590026,0.375000,0.933333,0.060000,0.059999
Pacific,2,MAM,4,100.000000,3,5,36,5590026,0.375000,0.923077,0.068182,0.068181
Pacific,2,All,5,1.000000,8,8,1602,21831063,0.500000,0.995031,0.004944,0.004944
Pacific,2,All,5,1.500000,8,8,1135,21831063,0.500000,0.993001,0.006950,0.006950
Pacific,2,All,5,2.000000,7,9,839,21831063,0.437500,0.991726,0.008187,0.008186
Pacific,2,All,5,2.500000,7,9,772,21831063,0.437500,0.991014,0.008883,0.008883
Pacific,2,All,5,5.000000,7,9,543,21831063,0.437500,0.987273,0.012522,0.012522
Pacific,2,All,5,7.500000,7,9,461,21831063,0.437500,0.985043,0.014675,0.014674
Pacific,2,All,5,10.000000,6,10,386,21831063,0.375000,0.984694,0.014925,0.014925
Pacific,2,All,5,15.000000,5,11,334,21831063,0.312500,0.985251,0.014286,0.014285
Pacific,2,All,5,25.000000,3,13,251,21831063,0.187500,0.988189,0.011236,0.011235
Pacific,2,All,5,30.000000,3,13,235,21831063,0.187500,0.987395,0.011952,0.011952
Pacific,2,All,5,40.000000,3,13,195,21831063,0.187500,0.984848,0.014218,0.014217
Pacific,2,All,5,50.000000,3,13,170,21831063,0.187500,0.982659,0.016129,0.016128
Pacific,2,All,5,75.000000,3,13,145,21831063,0.187500,0.979730,0.018634,0.018633
Pacific,2,All,5,100.000000,3,13,117,21831063,0.187500,0.975000,0.022556,0.022556
Rockies,3,JJA,1,1.000000,32,2,5289,5271338,0.941176,0.993986,0.006012,0.006005
Rockies,3,JJA,1,1.500000,31,3,3807,5271338,0.911765,0.991923,0.008071,0.008064
Rockies,3,JJA,1,2.000000,31,3,2765,5271338,0.911765,0.988913,0.011075,0.011069
Rockies,3,JJA,1,2.500000,31,3,2554,5271338,0.911765,0.988008,0.011978,0.011972
Rockies,3,JJA,1,5.000000,25,9,1645,5271338,0.735294,0.985030,0.014890,0.014883
Rockies,3,JJA,1,7.500000,24,10,1356,5271338,0.705882,0.982609,0.017266,0.017260
Rockies,3,JJA,1,10.000000,22,12,1114,5271338,0.647059,0.980634,0.019164,0.019158
Rockies,3,JJA,1,15.000000,22,12,911,5271338,0.647059,0.976420,0.023280,0.023274
Rockies,3,JJA,1,25.000000,20,14,600,5271338,0.588235,0.967742,0.031546,0.031540
Rockies,3,JJA,1,30.000000,20,14,541,5271338,0.588235,0.964349,0.034783,0.034777
Rockies,3,JJA,1,40.000000,19,15,441,5271338,0.558824,0.958696,0.040000,0.039994
Rockies,3,JJA,1,50.000000,19,15,350,5271338,0.558824,0.948509,0.049479,0.049473
Rockies,3,JJA,1,75.000000,16,18,269,5271338,0.470588,0.943860,0.052805,0.052800
Rockies,3,JJA,1,100.000000,11,23,194,5271338,0.323529,0.946341,0.048246,0.048240
Rockies,3,SON,2,1.000000,2,1,956,5449684,0.666667,0.997912,0.002086,0.002085
Rockies,3,SON,2,1.500000,2,1,570,5449684,0.666667,0.996503,0.003490,0.003490
Rockies,3,SON,2,2.000000,2,1,414,5449684,0.666667,0.995192,0.004796,0.004796
Rockies,3,SON,2,2.500000,2,1,383,5449684,0.666667,0.994805,0.005181,0.005181
Rockies,3,SON,2,5.000000,1,2,264,5449684,0.333333,0.996226,0.003745,0.003745
Rockies,3,SON,2,7.500000,1,2,214,5449684,0.333333,0.995349,0.004608,0.004608
Rockies,3,SON,2,10.000000,0,3,189,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,15.000000,0,3,164,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,25.000000,0,3,126,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,30.000000,0,3,117,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,40.000000,0,3,103,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,50.000000,0,3,94,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,75.000000,0,3,78,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,SON,2,100.000000,0,3,69,5449684,0.000000,1.000000,0.000000,-0.000001
Rockies,3,DJF,3,1.000000,0,2,471,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,1.500000,0,2,287,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,2.000000,0,2,195,5520015,0.000000,1.000000,0.000000,-0.000000
Rockies,3,DJF,3,2.500000,0,2,183,5520015,0.000000,1.000000,0.000000,-0.000000
